geneid	taxid	symbol	Full_name_from_nomenclature_authority
117332	7227	Rheb	Ras homolog enriched in brain ortholog (H. sapiens)
117336	7227	Gr98c	Gustatory receptor 98c
117338	7227	Gr97a	Gustatory receptor 97a
117339	7227	Gr94a	Gustatory receptor 94a
117342	7227	CG32395	-
117343	7227	Gr59d	Gustatory receptor 59d
117344	7227	Gr58a	Gustatory receptor 58a
117345	7227	Gr47b	Gustatory receptor 47b
117346	7227	Gr39a	Gustatory receptor 39a
117347	7227	Gr39b	Gustatory receptor 39b
117348	7227	Gr28a	Gustatory receptor 28a
117349	7227	Gr22f	Gustatory receptor 22f
117353	7227	Cct1	CTP:phosphocholine cytidylyltransferase 1
117361	7227	FASN2	Fatty acid synthase 2
117364	7227	Hex-t1	-
117365	7227	HBS1	-
117366	7227	Gpi1	-
117368	7227	prt	portabella
117369	7227	Desat1	Desaturase 1
117406	7227	CG32396	-
117407	7227	Tsp68C	Tetraspanin 68C
117414	7227	mRpS14	mitochondrial ribosomal protein S14
117419	7227	Irbp	Inverted repeat-binding protein
117459	7227	TotZ	Turandot Z
117460	7227	TotX	Turandot X
117461	7227	TotF	Turandot F
117462	7227	TotC	Turandot C
117463	7227	Ste12DOR	Stellate 12D orphon
117464	7227	He	Hemese
117467	7227	mthl11	methuselah-like 11
117470	7227	Gr93d	Gustatory receptor 93d
117471	7227	Gr93c	Gustatory receptor 93c
117472	7227	Gr93b	Gustatory receptor 93b
117473	7227	Gr92a	Gustatory receptor 92a
117475	7227	Gr85a	Gustatory receptor 85a
117476	7227	Gr77a	Gustatory receptor 77a
117477	7227	Gr64f	Gustatory receptor 64f
117479	7227	Gr64c	Gustatory receptor 64c
117480	7227	Gr64b	Gustatory receptor 64b
117481	7227	Gr64a	Gustatory receptor 64a
117484	7227	Gr59b	Gustatory receptor 59b
117485	7227	Gr59a	Gustatory receptor 59a
117486	7227	Gr36c	Gustatory receptor 36c
117487	7227	Gr36b	Gustatory receptor 36b
117488	7227	Gr36a	Gustatory receptor 36a
117492	7227	Gr22b	Gustatory receptor 22b
117496	7227	Gr28b	Gustatory receptor 28b
117498	7227	Gr22e	Gustatory receptor 22e
117499	7227	Gr22c	Gustatory receptor 22c
117500	7227	Gr22a	Gustatory receptor 22a
117501	7227	Gr10a	Gustatory receptor 10a
117503	7227	RacGAP84C	Rac GTPase activating protein at 84C
118436	7227	Ranbp16	-
140439	7227	Tre1	Trapped in endoderm 1
170876	7227	Pif2	PFTAIRE-interacting factor 2
170878	7227	Obp83g	Odorant-binding protein 83g
170882	7227	Obp56c	Odorant-binding protein 56c
170887	7227	CG31750	-
192347	7227	NEWENTRY	-
192481	7227	Gr59c	Gustatory receptor 59c
192506	7227	CG5986	-
192507	7227	CG4747	-
192508	7227	CG5180	-
192509	7227	CG12084	-
192528	7227	CG31381	-
192535	7227	CG32032	-
192611	7227	CG32388	-
246383	7227	CG30001	-
246384	7227	CG30002	-
246386	7227	GstT2	Glutathione S transferase T2
246388	7227	CG30008	-
246389	7227	CG30010	-
246393	7227	CG30016	-
246395	7227	mthl13	methuselah-like 13
246397	7227	sprt	sprite
246398	7227	CG30025	-
246399	7227	CG30026	-
246404	7227	CG30031	-
246406	7227	CG30033	-
246408	7227	CG30036	-
246409	7227	CG30037	-
246411	7227	CG30039	-
246412	7227	CG30043	-
246413	7227	Cpr49Aa	Cuticular protein 49Aa
246414	7227	CG30047	-
246415	7227	CG30048	-
246416	7227	CG30049	-
246417	7227	CG30050	-
246418	7227	CG30051	-
246419	7227	CG30053	-
246420	7227	CG30054	-
246422	7227	CG30056	-
246424	7227	CG30058	-
246425	7227	CG30059	-
246426	7227	CG30060	-
246428	7227	CG30062	-
246431	7227	CG30065	-
246432	7227	Obp50a	Odorant-binding protein 50a
246434	7227	Obp50c	Odorant-binding protein 50c
246435	7227	Obp50b	Odorant-binding protein 50b
246436	7227	Obp50d	Odorant-binding protein 50d
246437	7227	CG30075	-
246438	7227	CG30076	-
246439	7227	Blos1	Biogenesis of lysosome-related organelles complex 1, subunit 1
246441	7227	CG30080	-
246442	7227	Ir51b	Ionotropic receptor 51b
246443	7227	CG30082	-
246444	7227	CG30083	-
246445	7227	Rif1	Rap1 interacting factor 1
246446	7227	CG30087	-
246447	7227	CG30088	-
246448	7227	CG30090	-
246449	7227	CG30091	-
246451	7227	COX6AL	Cytochrome c oxidase subunit 6A-like
246452	7227	CG30094	-
246453	7227	CG30095	-
246454	7227	CG30096	-
246456	7227	CG30098	-
246457	7227	CG30100	-
246458	7227	NT5E-2	Ecto-5'-nucleotidase 2
246459	7227	CG30105	-
246460	7227	CG30108	-
246461	7227	CG30109	-
246462	7227	CG30110	-
246465	7227	CG30114	-
246467	7227	CG30120	-
246471	7227	Ir56a	Ionotropic receptor 56a
246484	7227	CG30151	-
246485	7227	CG30152	-
246487	7227	CG30154	-
246488	7227	CG30156	-
246489	7227	CG30157	-
246490	7227	CG30160	-
246492	7227	Cpr60D	Cuticular protein 60D
246493	7227	prom	prominin
246496	7227	CG30172	-
246497	7227	HSPC300	-
246500	7227	CG30177	-
246501	7227	CG30178	-
246504	7227	ppk3	pickpocket 3
246505	7227	CG42559	-
246506	7227	CG30184	-
246507	7227	CG30185	-
246509	7227	CG30187	-
246510	7227	CG30192	-
246511	7227	CG18853	-
246513	7227	CG30197	-
246514	7227	CG30203	-
246515	7227	CG43325	-
246518	7227	CG30271	-
246519	7227	MFS1	Major Facilitator Superfamily Transporter 1
246520	7227	CG30273	-
246521	7227	CG30274	-
246522	7227	CG30275	-
246523	7227	CG30278	-
246525	7227	CG30281	-
246527	7227	CG30284	-
246528	7227	CG30285	-
246529	7227	CG30286	-
246530	7227	CG30287	-
246531	7227	CG30288	-
246532	7227	CG30289	-
246533	7227	Ppcdc	Phosphopantothenoylcysteine decarboxylase
246534	7227	CG30291	-
246535	7227	Cht12	-
246538	7227	Sema-2b	Semaphorin-2b
246539	7227	CG30323	-
246540	7227	CG30324	-
246541	7227	CG30325	-
246543	7227	Vha100-3	Vacuolar H[+] ATPase 100kD subunit 3
246545	7227	CG30334	-
246548	7227	CG30338	-
246549	7227	CG30339	-
246550	7227	CG30340	-
246551	7227	CG30343	-
246552	7227	CG30344	-
246553	7227	CG30345	-
246556	7227	CG30350	-
246560	7227	UQCR-11L	Ubiquinol-cytochrome c reductase 11 kDa subunit-like
246561	7227	CG30355	-
246562	7227	CG30356	-
246563	7227	CG30357	-
246565	7227	Mal-A6	Maltase A6
246566	7227	cola	comas sola
246567	7227	hubl	hug-bell
246568	7227	spaw	spacewatch
246569	7227	swif	swift-tuttle
246572	7227	CG30369	-
246573	7227	CG30373	-
246575	7227	CG30375	-
246576	7227	CG30376	-
246577	7227	CG30378	-
246578	7227	CG30379	-
246579	7227	CG30380	-
246580	7227	CG30381	-
246581	7227	GstE9	Glutathione S transferase E9
246582	7227	CG30382	-
246583	7227	CG30383	-
246584	7227	CG30384	-
246585	7227	CG30385	-
246587	7227	CG30392	-
246588	7227	CG30393	-
246589	7227	CG30395	-
246591	7227	CG30398	-
246593	7227	CG30401	-
246595	7227	CG30403	-
246596	7227	Tango11	Transport and Golgi organization 11
246599	7227	Rpi	Ribose-5-phosphate isomerase
246600	7227	CG30411	-
246601	7227	CG30413	-
246602	7227	CG30415	-
246603	7227	CG30416	-
246604	7227	tbrd-3	testis-specifically expressed bromodomain containing protein-3
246605	7227	CG30423	-
246606	7227	CG30424	-
246608	7227	CG30428	-
246609	7227	CG30429	-
246610	7227	CG30430	-
246611	7227	CG30432	-
246614	7227	CG30438	-
246616	7227	CG30441	-
246618	7227	Opbp	Optix-binding protein
246620	7227	Tdc2	Tyrosine decarboxylase 2
246621	7227	CG30447	-
246624	7227	CG30458	-
246625	7227	CG43328	-
246627	7227	CG30463	-
246629	7227	CG30466	-
246630	7227	Ir52c	Ionotropic receptor 52c
246631	7227	Ir52b	Ionotropic receptor 52b
246633	7227	CG30471	-
246634	7227	CG30472	-
246638	7227	ave	aveugle
246640	7227	CG30480	-
246644	7227	CG30485	-
246645	7227	CG30486	-
246646	7227	CG30487	-
246647	7227	antr	antares
246648	7227	Cyp12d1-p	-
246650	7227	CG30493	-
246651	7227	CG30495	-
246652	7227	CG30496	-
246653	7227	CG30497	-
246656	7227	CG30503	-
246659	7227	CheA29a	Chemosensory protein A 29a
246663	7227	Prx2540-1	Peroxiredoxin 2540-1
246666	7227	Obp51a	Odorant-binding protein 51a
246667	7227	Obp56i	Odorant-binding protein 56i
246668	7227	Obp56f	Odorant-binding protein 56f
246669	7227	Obp57b	Odorant-binding protein 57b
246670	7227	Obp57a	Odorant-binding protein 57a
246671	7227	Obp57d	Odorant-binding protein 57d
246672	7227	Obp22a	Odorant-binding protein 22a
246682	7227	CG17724	-
246793	7227	ti	-
246794	7227	tipA	-
246795	7227	TipB	-
246796	7227	tipC	-
246797	7227	tipD	-
246798	7227	tipF	-
246799	7227	tkd	-
246800	7227	tmc	-
246801	7227	tms	-
246802	7227	tnt	-
246803	7227	tny	-
246804	7227	ton	-
246805	7227	torp	-
246806	7227	tov	-
246807	7227	trb	-
246808	7227	trd	-
246809	7227	tre	-
246813	7227	tri	-
246814	7227	trl	-
246815	7227	ripp	-
246818	7227	pel	-
246820	7227	l(2)k15801	-
246825	7227	l(2)k09015a	-
246826	7227	l(2)k08401a	-
246830	7227	l(2)8bb	-
246831	7227	l(2)65C2	-
246832	7227	l(2)61E5	-
246833	7227	l(2)50F7	-
246834	7227	l(2)46F4	-
246835	7227	l(2)2D8	-
246837	7227	l(2)12A9	-
246838	7227	l(1)G0119	-
246839	7227	l(1)G0113	-
246840	7227	l(1)G0078	-
246841	7227	cu-X	-
246842	7227	Cyd	-
246845	7227	dfi	-
246846	7227	di	-
246847	7227	dil-3	-
246848	7227	dil(w[a])	-
246849	7227	Dipp	-
246850	7227	dipp-3	-
246853	7227	dipp-6	-
246855	7227	dk	-
246857	7227	dke	-
246858	7227	Dke	-
246859	7227	dkl	-
246861	7227	dpt	-
246862	7227	dpy	-
246863	7227	drp	-
246864	7227	dw-sc	-
246865	7227	dwh	-
246866	7227	dta	-
246867	7227	E(M99E)	-
246868	7227	e(N[8])	-
246869	7227	E(Pc)a	-
246870	7227	er	-
246871	7227	e(S)	-
246874	7227	e(tu-K)	-
246875	7227	E(tuh-1)	-
246876	7227	exr	-
246877	7227	ext	-
246879	7227	fll	-
246880	7227	flu	-
246881	7227	fs(1)ne6	-
246882	7227	fs(1)ne13	-
246883	7227	fs(2)OW101	-
246884	7227	fs(2)OW102	-
246885	7227	fs(2)OW103	-
246886	7227	fs(2)OW104	-
246887	7227	fs(2)OW105	-
246888	7227	fs(2)OW106	-
246889	7227	fs(2)OW107	-
246890	7227	fs(2)OW202	-
246891	7227	fs(2)OW203	-
246892	7227	fs(2)OW204	-
246893	7227	fs(2)OW205	-
246894	7227	fs(2)OW206	-
246895	7227	fs(2)OW208	-
246896	7227	fs(2)OW209	-
246897	7227	fs(2)OW210	-
246898	7227	fs(2)OW211	-
246899	7227	fs(2)OW212	-
246900	7227	fs(2)OW213	-
246901	7227	fs(2)OW214	-
246902	7227	fs(2)OW215	-
246903	7227	fs(2)OW216	-
246904	7227	fs(2)OW217	-
246905	7227	fs(2)OW801	-
246906	7227	fs(2)OW802	-
246907	7227	fs(2)OW803	-
246908	7227	fs(2)OW804	-
246909	7227	fs(2)OW805	-
246910	7227	fs(2)OW806	-
246911	7227	fs(2)OW807	-
246912	7227	fs(2)OW808	-
246913	7227	fs(2)OW809	-
246914	7227	fs(2)OW810	-
246915	7227	fs(2)OW811	-
246916	7227	fs(2)OW812	-
246917	7227	fs(2)OWc1	-
246918	7227	fs(2)OWc2	-
246919	7227	fs(2)OWc3	-
246920	7227	fs(2)OWc4	-
246921	7227	fs(2)OWc5	-
246922	7227	fs(2)OWc6	-
246923	7227	fs(2)OWc7	-
246924	7227	Fs(2)Y12	-
246926	7227	fs(3)110-8	-
246927	7227	kub	-
246930	7227	ts	-
246931	7227	tt	-
246932	7227	ttr	-
246933	7227	ttx	-
246934	7227	tu(1)53	-
246935	7227	tu(2)48	-
246936	7227	tu(2)48j	-
246937	7227	tu(2)bw	-
246938	7227	tu(2)W	-
246939	7227	tu(3)be	-
246940	7227	tu(3)C4	-
246943	7227	fs(3)350-7	-
246944	7227	Gt-2	-
246948	7227	gustF	-
246951	7227	l(1)272-13	-
246952	7227	l(1)2269	-
246953	7227	l(1)ff	-
246954	7227	l(1)FMa	-
246955	7227	l(1)FMb	-
246956	7227	l(1)m	-
246958	7227	l(1)nd	-
246959	7227	l(1)nib	-
246960	7227	l(1)J1743	-
246961	7227	l(1)J770	-
246962	7227	l(1)J1660	-
246963	7227	l(1)w	-
246964	7227	l(1)X2	-
246965	7227	l(1)X20	-
246966	7227	l(1)Y8	-
246967	7227	l(1)Y12	-
246968	7227	l(1)Y80	-
246969	7227	l(1)Y107	-
246970	7227	l(1)Y110	-
246972	7227	l(2)74i	-
246973	7227	l(2)1542	-
246974	7227	l(2)B	-
246975	7227	l(2)ff10	-
246977	7227	l(2)DTS8	-
246978	7227	l(2)DTS9	-
246980	7227	l(2)G78	-
246981	7227	l(2)G80	-
246982	7227	l(2)G84	-
246983	7227	l(2)G93	-
246984	7227	l(2)G94	-
246985	7227	l(2)G97	-
246986	7227	l(2)G99	-
246987	7227	l(2)G121	-
246988	7227	l(2)G129	-
246989	7227	l(2)G137	-
246990	7227	l(2)G145	-
246991	7227	l(2)G151	-
246992	7227	l(2)G156	-
246993	7227	l(2)G305	-
246994	7227	l(2)G341	-
246995	7227	l(2)G552	-
246996	7227	l(2)G559	-
246997	7227	l(2)G560	-
246998	7227	l(2)G562	-
246999	7227	l(2)G563	-
247000	7227	l(2)G566	-
247001	7227	l(2)G571	-
247002	7227	l(2)G572	-
247003	7227	l(2)G583	-
247005	7227	l(2)R	-
247006	7227	l(2)Stn	-
247007	7227	l(2)S1	-
247009	7227	l(2)S4	-
247011	7227	l(2)S11	-
247012	7227	l(2)S13	-
247014	7227	l(2)S42A	-
247016	7227	l(2)S50	-
247017	7227	l(2)S51	-
247018	7227	l(2)S59	-
247019	7227	l(2)S61	-
247020	7227	l(2)Sp9b	-
247021	7227	l(3)36d10	-
247022	7227	l(3)36d24	-
247023	7227	l(3)ac	-
247024	7227	twl	-
247025	7227	Two-b	-
247026	7227	twt	-
247027	7227	tyb2	-
247029	7227	Tyr3	-
247030	7227	tyw	-
247033	7227	unp	-
247034	7227	unr	-
247035	7227	ups	-
247037	7227	upw	-
247038	7227	us	-
247041	7227	vnl	-
247042	7227	Vno	-
247043	7227	vr	-
247046	7227	vss	-
247047	7227	vst	-
247048	7227	wa	-
247049	7227	su(mbm)	-
247050	7227	sng	-
247054	7227	mor(1)9	-
247055	7227	mor(1)8	-
247056	7227	mor(1)7	-
247057	7227	mor(1)6	-
247058	7227	mor(1)5	-
247059	7227	mor(1)4	-
247060	7227	mor(1)3	-
247061	7227	mor(1)2	-
247062	7227	mor(1)13	-
247063	7227	mor(1)12	-
247064	7227	mor(1)11	-
247065	7227	mor(1)10	-
247066	7227	mor(1)1	-
247067	7227	mbr	-
247068	7227	l(3)AM1	-
247070	7227	l(3)bt	-
247071	7227	l(3)DTS9	-
247072	7227	l(3)DTS10	-
247073	7227	l(3)e	-
247074	7227	l(3)gl	-
247075	7227	l(3)LVML	-
247076	7227	l(3)LVMR	-
247077	7227	l(3)hd	-
247078	7227	l(3)ET2	-
247079	7227	l(3)ET4	-
247080	7227	l(3)ET5	-
247081	7227	l(3)ET6	-
247082	7227	l(3)ET7	-
247083	7227	l(3)ET8	-
247084	7227	l(3)ET10	-
247085	7227	l(3)ET13	-
247086	7227	l(3)ET15	-
247087	7227	l(3)ET16	-
247088	7227	l(3)ET18	-
247089	7227	l(3)ET26	-
247090	7227	l(3)PL	-
247091	7227	l(3)R4	-
247092	7227	l(3)R15	-
247093	7227	l(3)R18	-
247094	7227	l(3)R26	-
247095	7227	l(3)R33	-
247096	7227	l(3)R45	-
247097	7227	l(3)R52	-
247098	7227	l(3)R70	-
247099	7227	l(3)R73	-
247100	7227	l(3)R78	-
247101	7227	l(3)R88	-
247102	7227	l(3)R102	-
247103	7227	l(3)R112	-
247104	7227	l(3)R138	-
247105	7227	l(3)R142	-
247106	7227	l(3)R159	-
247107	7227	l(3)R200	-
247108	7227	l(3)R260	-
247109	7227	l(3)R340	-
247110	7227	l(3)R350	-
247111	7227	l(3)SG72	-
247112	7227	l(3)SG73	-
247113	7227	l(3)SG74	-
247114	7227	l(3)SG75	-
247115	7227	l(3)SG77	-
247116	7227	l(3)SG78	-
247117	7227	l(3)SG79	-
247118	7227	l(3)SG80	-
247119	7227	l(3)SG81	-
247120	7227	l(3)SG82	-
247121	7227	l(3)SG84	-
247122	7227	l(3)SG85	-
247123	7227	l(3)SG86	-
247124	7227	l(3)SG87	-
247125	7227	l(3)SG88	-
247126	7227	l(3)SG89	-
247127	7227	l(3)SG90	-
247128	7227	l(3)SG91	-
247129	7227	l(3)SG92	-
247130	7227	l(3)SG93	-
247131	7227	l(3)SG94	-
247133	7227	M(1)k	-
247135	7227	M(3)d	-
247137	7227	M(3)S36	-
247138	7227	M(3)x	-
247140	7227	mei-1946	-
247141	7227	mei-1966	-
247142	7227	mei-2185	-
247143	7227	mei-2199	-
247144	7227	mei-2220	-
247145	7227	mei-2245	-
247146	7227	mei-2439	-
247147	7227	mei-2593	-
247148	7227	mei-2606	-
247149	7227	mei-B	-
247150	7227	mei-G17	-
247151	7227	mei-I3	-
247152	7227	l(2)94	-
247153	7227	l(2)148	-
247154	7227	l(1)A14	-
247155	7227	l(1)98B	-
247156	7227	l(1)91-4	-
247157	7227	l(1)91-3	-
247158	7227	l(1)91-2	-
247159	7227	l(1)91-1	-
247160	7227	l(1)9	-
247161	7227	l(1)8E	-
247162	7227	l(1)7B	-
247163	7227	l(1)75B4	-
247164	7227	l(1)75B3	-
247165	7227	l(1)75B1	-
247166	7227	l(1)74	-
247167	7227	l(1)72	-
247168	7227	l(1)71B	-
247169	7227	l(1)56	-
247170	7227	l(1)54	-
247171	7227	l(1)53	-
247172	7227	l(1)48	-
247173	7227	l(1)37	-
247174	7227	l(1)31	-
247175	7227	l(1)27	-
247176	7227	l(1)20	-
247177	7227	l(1)15	-
247178	7227	l(1)13	-
247179	7227	l(1)12	-
247180	7227	l(1)11A	-
247181	7227	l(1)11	-
247182	7227	l(1)105	-
247183	7227	l(1)10	-
247184	7227	l(1)07	-
247185	7227	l(1)06	-
247186	7227	mei-O81	-
247187	7227	mot-32l	-
247188	7227	Mot-K	-
247189	7227	ms(1)6S	-
247190	7227	ms(1)202	-
247191	7227	ms(1)244	-
247192	7227	ms(1)RA40	-
247193	7227	ms(1)RD7	-
247194	7227	ms(1)RD15	-
247195	7227	ms(1)RD33	-
247196	7227	ms(3)10R	-
247197	7227	mu-F	-
247198	7227	Mud	-
247199	7227	N-b	-
247200	7227	ne	-
247204	7227	ney	-
247205	7227	ni2	-
247206	7227	Nu	-
247209	7227	P	-
247210	7227	P37	-
247211	7227	P43	-
247217	7227	l(2)37Co	-
247219	7227	P48	-
247220	7227	pil3	-
247226	7227	Pub	-
247228	7227	RD(2)	-
247234	7227	rlu	-
247236	7227	Rst(1)mth	-
247237	7227	rstl	-
247238	7227	Sa	-
247239	7227	Scar	-
247240	7227	semi-f	-
247241	7227	sf-3	-
247242	7227	sk	-
247245	7227	Spr	-
247246	7227	stx	-
247247	7227	su(Cy)	-
247248	7227	su(B)2	-
247249	7227	su(msm1)	-
247250	7227	su(tu-bw)	-
247253	7227	sup	-
247254	7227	sx	-
247255	7227	Sy	-
247256	7227	tr261	-
247257	7227	UB597	-
247258	7227	Va	-
247260	7227	Vel	-
247261	7227	vli	-
247264	7227	x1	-
247265	7227	x2	-
247266	7227	x4	-
247267	7227	x5	-
247268	7227	x6	-
247269	7227	x8	-
247270	7227	x10	-
247271	7227	fs(2)OW207	-
247272	7227	l(3)M256	-
247275	7227	l(3)SG76	-
247276	7227	rsd	-
247277	7227	l(3)91Ce	-
247281	7227	l(2)k16716	-
247284	7227	l(1)G0417	-
247285	7227	l(1)G0400	-
247286	7227	l(1)05	-
247287	7227	l(1)01	-
247288	7227	ftl2	-
247289	7227	fs(2)R	-
247292	7227	ecp	-
247293	7227	l(3)96Ad	-
247297	7227	l(1)EN14	-
247298	7227	l(1)v59	-
247300	7227	l(1)G0378	-
247301	7227	l(1)G0375	-
247302	7227	l(1)v132	-
247303	7227	l(1)v139	-
247304	7227	l(1)v146	-
247305	7227	l(1)v216	-
247306	7227	l(1)v227	-
247307	7227	l(1)v231	-
247308	7227	l(1)v252	-
247309	7227	l(1)v451	-
247310	7227	l(1)ts13	-
247311	7227	l(1)ts19	-
247313	7227	l(1)ts79	-
247314	7227	l(1)ts88	-
247315	7227	l(1)ts108	-
247316	7227	l(1)ts136	-
247317	7227	l(1)ts178	-
247318	7227	l(1)ts340	-
247319	7227	l(1)ts455b	-
247320	7227	l(1)ts639	-
247321	7227	l(1)ts875	-
247322	7227	l(1)ts967	-
247323	7227	l(1)ts996	-
247324	7227	l(1)ts1006	-
247325	7227	l(1)ts1064	-
247326	7227	l(1)ts1075	-
247327	7227	l(1)ts1081	-
247328	7227	l(1)ts1107	-
247329	7227	l(1)G0213	-
247330	7227	l(1)G0175	-
247331	7227	l(1)ts1137	-
247332	7227	l(1)ts1233	-
247333	7227	l(1)ts1299	-
247334	7227	l(1)ts1343	-
247335	7227	l(1)ts1415	-
247336	7227	l(1)ts1480	-
247337	7227	l(1)ts1681	-
247338	7227	l(1)ts1808	-
247339	7227	l(1)ts1901	-
247340	7227	l(1)ts2009	-
247341	7227	l(1)G0173	-
247342	7227	l(1)G0152	-
247343	7227	l(1)ts2320	-
247344	7227	l(1)ts2641	-
247345	7227	l(1)ts4931B	-
247346	7227	l(1)ts5569	-
247347	7227	l(1)tsG1	-
247348	7227	l(1)tsSD19	-
247349	7227	l(1)G0140	-
247350	7227	l(1)10Al	-
247353	7227	air	-
247354	7227	afl	-
247437	7227	l(1)DC371	-
247438	7227	l(1)DC1112	-
247443	7227	ota5	-
247444	7227	Ae	-
247445	7227	l(1)J1674	-
247446	7227	l(1)dh2	-
247448	7227	Re	-
247509	7227	Tsc	-
247510	7227	e(mr)	-
247513	7227	dif	-
247514	7227	ire	-
247515	7227	rdgD	-
247516	7227	cpy	-
247517	7227	cob	-
247518	7227	rug	-
247519	7227	pom	-
247522	7227	l(1)TK101	-
247523	7227	l(1)TK102	-
247536	7227	l(3)00421	-
247538	7227	ax	-
247539	7227	chec	-
247540	7227	dh	-
247541	7227	e(S)X	-
247542	7227	e(w[a])	-
247548	7227	l(1)14Cc	-
247549	7227	l(1)TK103	-
247550	7227	l(1)TK104	-
247551	7227	l(1)TK106	-
247552	7227	l(1)TK107	-
247553	7227	l(1)TK108	-
247554	7227	l(1)TK109	-
247555	7227	l(1)TK110	-
247556	7227	l(1)TK111	-
247557	7227	l(1)TK112	-
247558	7227	l(1)TK113	-
247559	7227	l(1)TK114	-
247560	7227	l(1)TK115	-
247561	7227	l(1)TK116	-
247562	7227	l(1)TK117	-
247563	7227	l(1)TK119	-
247564	7227	l(1)TK121	-
247565	7227	l(1)TK123	-
247566	7227	l(1)TK125	-
247567	7227	l(1)TK127	-
247568	7227	l(1)TK129	-
247569	7227	l(1)TK131	-
247570	7227	l(1)TK132	-
247571	7227	l(1)TK135	-
247572	7227	l(1)TK202	-
247573	7227	l(1)TK203	-
247574	7227	l(1)TK206	-
247575	7227	l(1)TK214	-
247576	7227	l(1)TK219	-
247577	7227	l(1)TK222	-
247578	7227	l(1)TK223	-
247579	7227	l(1)TK226	-
247580	7227	l(1)TK228	-
247581	7227	l(1)TK229	-
247582	7227	l(1)TK232	-
247583	7227	l(1)TK233	-
247584	7227	l(1)TK234	-
247585	7227	l(1)TK236	-
247586	7227	l(1)TK237	-
247587	7227	l(1)TK238	-
247588	7227	l(1)TK239	-
247589	7227	l(1)TK243	-
247590	7227	l(1)TK302	-
247594	7227	l(1)TK303	-
247595	7227	l(1)TK305	-
247596	7227	l(1)TK307	-
247597	7227	l(1)TK309	-
247598	7227	l(1)TK310	-
247599	7227	l(1)TK401	-
247600	7227	l(1)TK402	-
247601	7227	l(1)TK403	-
247604	7227	l(1)TK404	-
247605	7227	l(1)TK407	-
247606	7227	l(1)TK409	-
247607	7227	l(1)TK410	-
247608	7227	l(1)TK411	-
247609	7227	l(1)TK412	-
247613	7227	ifm(2)RU8	-
247614	7227	ifm(2)RU7	-
247615	7227	ifm(2)RU6	-
247617	7227	l(1)TW9	-
247618	7227	l(2)21Ca	-
247634	7227	l(2)k09619	-
247635	7227	l(2)k16904	-
247636	7227	l(2)k17039	-
247657	7227	l(3)neo64	-
247658	7227	l(3)neo65	-
247688	7227	lup-2	-
247701	7227	scy	-
247703	7227	su(lz)	-
247726	7227	ifm(2)RU664	-
247727	7227	ifm(2)RU536	-
247728	7227	ifm(2)RU486	-
247731	7227	abt	-
247732	7227	abw	-
247733	7227	acc	-
247742	7227	ad	-
247744	7227	alb	-
247745	7227	ale	-
247746	7227	alo	-
247747	7227	Au	-
247748	7227	Alu	-
247749	7227	Ama-1	-
247750	7227	Ama-2	-
247752	7227	an	-
247754	7227	ano	-
247755	7227	ants	-
247756	7227	shrv	-
247765	7227	Bm	-
247774	7227	l(3)02670	-
247775	7227	l(3)02624	-
247776	7227	apb	-
247777	7227	aperA	-
247780	7227	apx	-
247781	7227	arch	-
247791	7227	laph	-
247792	7227	l(4)K-2	-
247796	7227	asx	-
247800	7227	at	-
247804	7227	aw	-
247806	7227	aw-b	-
247811	7227	awu	-
247818	7227	l(3)A215.1M3	-
247828	7227	bat	-
247830	7227	baton	-
247835	7227	bch	-
247837	7227	bd	-
247838	7227	l(2)C43	-
247841	7227	bef	-
247846	7227	ber	-
247848	7227	bf	-
247852	7227	bh	-
247854	7227	l(1)5-39-1	-
247861	7227	BicF	-
247863	7227	bie	-
247867	7227	bk	-
247872	7227	bkl	-
247875	7227	bla	-
247878	7227	blc	-
247881	7227	Ble	-
247917	7227	bn	-
247918	7227	bo	-
247919	7227	bod	-
247920	7227	bord	-
247921	7227	bos	-
247922	7227	bot	-
247923	7227	Bow	-
247924	7227	bra	-
247925	7227	brb	-
247926	7227	brd	-
247927	7227	bre	-
247928	7227	brh	-
247929	7227	bri	-
247930	7227	brw	-
247932	7227	bsc	-
247936	7227	bsp	-
247942	7227	btm	-
247943	7227	bu	-
247945	7227	buo	-
247952	7227	Bxd	-
247962	7227	cal	-
247972	7227	cast	-
247976	7227	cb	-
247977	7227	Cb	-
247980	7227	cbf	-
247983	7227	ccb	-
247995	7227	ccd	-
247997	7227	ccw	-
248007	7227	Su(mg)3-5	-
248008	7227	Su(mg)3-4	-
248009	7227	Su(mg)3-3	-
248015	7227	cf	-
248022	7227	Su(mg)3-2	-
248023	7227	Su(mg)3-1	-
248024	7227	Su(mg)2-7	-
248025	7227	Su(mg)2-6	-
248026	7227	Su(mg)2-5	-
248027	7227	Su(mg)2-4	-
248028	7227	Su(mg)2-3	-
248029	7227	Su(mg)2-2	-
248030	7227	Su(mg)2-1	-
248031	7227	Su(mg)1-9	-
248042	7227	Su(mg)1-8	-
248043	7227	Su(mg)1-7	-
248044	7227	Su(mg)1-6	-
248045	7227	Su(mg)1-4	-
248047	7227	Su(mg)1-2	-
248048	7227	Su(mg)1-1	-
248082	7227	JmY	-
248102	7227	Gos28	Golgi SNARE, 28 kDa
248105	7227	ch	-
248106	7227	cha	-
248107	7227	chal	-
248108	7227	ch-b	-
248109	7227	che	-
248110	7227	chl	-
248111	7227	cht	-
248112	7227	clm	-
248113	7227	clo	-
248114	7227	clv-1	-
